Dataset,Index,Instance,InstanceKey,Seed,CutoffSeconds,ExternalSeconds,InternalSeconds,PaperTableTimeSecondsReported,PaperTableTimeSeconds,ExitCode,EarlyExit,Feasible,BestCost,Log,SourceFile
24-wpms-60s,202,synplicate_new-synplicate_complete_tree_arity3_feature_4_size_10_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_4_size_10_ms_0_25_0_erm_old,1,60.0,60.048966,60.039782,5.674785,5.674785,0,False,True,822.0,202.log,two_core_24_wpms.csv
24-wpms-60s,203,synplicate_new-synplicate_complete_tree_arity3_feature_4_size_12_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_4_size_12_ms_0_25_0_erm_old,1,60.0,60.068062,60.057766,0.477188,0.477188,0,False,True,964.0,203.log,two_core_24_wpms.csv
24-wpms-60s,204,synplicate_new-synplicate_complete_tree_arity3_feature_4_size_5_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_4_size_5_ms_0_25_0_erm_old,1,60.0,60.029338,60.023445,18.206353,18.206353,0,False,True,608.0,204.log,two_core_24_wpms.csv
24-wpms-60s,205,synplicate_new-synplicate_complete_tree_arity3_feature_4_size_6_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity3_feature_4_size_6_ms_0_25_0_erm_old,1,60.0,60.031924,60.02571,55.518245,55.518245,0,False,True,647.0,205.log,two_core_24_wpms.csv
24-wpms-60s,206,synplicate_new-synplicate_complete_tree_arity5_feature_3_size_7_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_complete_tree_arity5_feature_3_size_7_ms_0_25_0_erm_old,1,60.0,60.106599,60.093431,35.098646,35.098646,0,False,True,670.0,206.log,two_core_24_wpms.csv
24-wpms-60s,207,synplicate_new-synplicate_synthetic_dag_run1_14_size_5_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run1_14_size_5_ms_0_25_0_erm_old,1,60.0,60.043102,60.036708,57.635752,57.635752,0,False,True,544.0,207.log,two_core_24_wpms.csv
24-wpms-60s,208,synplicate_new-synplicate_synthetic_dag_run1_14_size_6_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run1_14_size_6_ms_0_25_0_erm_old,1,60.0,60.054768,60.046931,33.195348,33.195348,0,False,True,633.0,208.log,two_core_24_wpms.csv
24-wpms-60s,209,synplicate_new-synplicate_synthetic_dag_run1_16_size_4_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run1_16_size_4_ms_0_25_0_erm_old,1,60.0,60.015412,60.011235,43.937549,43.937549,0,False,True,305.0,209.log,two_core_24_wpms.csv
24-wpms-60s,210,synplicate_new-synplicate_synthetic_dag_run1_17_size_5_ms_0_25_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run1_17_size_5_ms_0_25_0_erm_old,1,60.0,60.025174,60.020291,15.903746,15.903746,0,False,True,119.0,210.log,two_core_24_wpms.csv
24-wpms-60s,211,synplicate_new-synplicate_synthetic_dag_run2_0_size_10_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_0_size_10_ms_26_50_0_erm_old,1,60.0,60.146083,60.129723,1.005161,1.005161,0,False,True,1685.0,211.log,two_core_24_wpms.csv
24-wpms-60s,212,synplicate_new-synplicate_synthetic_dag_run2_10_size_11_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_10_size_11_ms_26_50_0_erm_old,1,60.0,60.1125,60.099338,0.761935,0.761935,0,False,True,1551.0,212.log,two_core_24_wpms.csv
24-wpms-60s,213,synplicate_new-synplicate_synthetic_dag_run2_11_size_10_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_11_size_10_ms_26_50_0_erm_old,1,60.0,60.13555,60.120913,0.871606,0.871606,0,False,True,1185.0,213.log,two_core_24_wpms.csv
24-wpms-60s,214,synplicate_new-synplicate_synthetic_dag_run2_12_size_8_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_12_size_8_ms_26_50_0_erm_old,1,60.0,60.110866,60.098312,3.504956,3.504956,0,False,True,982.0,214.log,two_core_24_wpms.csv
24-wpms-60s,215,synplicate_new-synplicate_synthetic_dag_run2_13_size_11_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_13_size_11_ms_26_50_0_erm_old,1,60.0,60.172094,60.151483,1.241115,1.241115,0,False,True,1173.0,215.log,two_core_24_wpms.csv
24-wpms-60s,216,synplicate_new-synplicate_synthetic_dag_run2_16_size_9_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_16_size_9_ms_26_50_0_erm_old,1,60.0,60.089384,60.078128,0.573685,0.573685,0,False,True,1135.0,216.log,two_core_24_wpms.csv
24-wpms-60s,217,synplicate_new-synplicate_synthetic_dag_run2_17_size_10_ms_26_50_0_erm_old.wcnf,synplicate_new_synplicate_synthetic_dag_run2_17_size_10_ms_26_50_0_erm_old,1,60.0,60.207038,60.184612,1.479095,1.479095,0,False,True,1505.0,217.log,two_core_24_wpms.csv
24-wpms-60s,218,tcp_wt-tcp_students_112_it_13_old.wcnf,tcp_wt_tcp_students_112_it_13_old,1,60.0,60.017838,60.013711,7.121075,7.121075,0,False,True,3066.0,218.log,two_core_24_wpms.csv
24-wpms-60s,219,tcp_wt-tcp_students_112_it_5_old.wcnf,tcp_wt_tcp_students_112_it_5_old,1,60.0,60.02008,60.015838,40.054047,40.054047,0,False,True,3366.0,219.log,two_core_24_wpms.csv
24-wpms-60s,220,tcp_wt-tcp_students_91_it_13_old.wcnf,tcp_wt_tcp_students_91_it_13_old,1,60.0,60.015484,60.011177,53.916644,53.916644,0,False,True,2769.0,220.log,two_core_24_wpms.csv
24-wpms-60s,221,tcp_wt-tcp_students_98_it_11_old.wcnf,tcp_wt_tcp_students_98_it_11_old,1,60.0,60.013954,60.010017,29.227843,29.227843,0,False,True,2769.0,221.log,two_core_24_wpms.csv
24-wpms-60s,222,timetabling_wt-comp02_old.wcnf,timetabling_wt_comp02_old,1,60.0,60.031046,60.024366,7.718303,7.718303,0,False,True,136.0,222.log,two_core_24_wpms.csv
24-wpms-60s,223,timetabling_wt-comp06_old.wcnf,timetabling_wt_comp06_old,1,60.0,60.048492,60.040011,34.678746,34.678746,0,False,True,203.0,223.log,two_core_24_wpms.csv
24-wpms-60s,224,timetabling_wt-comp07.lp.sm-extracted_old.wcnf,timetabling_wt_comp07_lp_sm_extracted_old,1,60.0,60.680582,60.607491,56.294846,56.294846,0,False,True,460.0,224.log,two_core_24_wpms.csv
24-wpms-60s,225,timetabling_wt-comp07_old.wcnf,timetabling_wt_comp07_old,1,60.0,60.090741,60.077285,47.972346,47.972346,0,False,True,285.0,225.log,two_core_24_wpms.csv
24-wpms-60s,226,timetabling_wt-comp09_old.wcnf,timetabling_wt_comp09_old,1,60.0,60.038722,60.031813,25.254047,25.254047,0,False,True,135.0,226.log,two_core_24_wpms.csv
24-wpms-60s,227,timetabling_wt-comp10_old.wcnf,timetabling_wt_comp10_old,1,60.0,60.057997,60.047673,59.811749,59.811749,0,False,True,268.0,227.log,two_core_24_wpms.csv
24-wpms-60s,228,timetabling_wt-comp21_old.wcnf,timetabling_wt_comp21_old,1,60.0,60.04885,60.040106,22.249452,22.249452,0,False,True,179.0,228.log,two_core_24_wpms.csv
24-wpms-60s,229,timetabling_wt-test4_old.wcnf,timetabling_wt_test4_old,1,60.0,60.027853,60.022778,36.871745,36.871745,0,False,True,395.0,229.log,two_core_24_wpms.csv
24-pms-60s,1,causal-discovery-causal_n6_i1_N500_uai13_harddeps_int_old.wcnf,causal_discovery_causal_n6_i1_n500_uai13_harddeps_int_old,1,60.0,60.186902,60.069895,41.951008,41.951008,0,False,True,58.0,001.log,two_core_24_pms.csv
24-pms-60s,2,CircuitDebuggingProblems-rsdecoder-debug.dimacs_old.wcnf,circuitdebuggingproblems_rsdecoder_debug_dimacs_old,1,60.0,60.679206,60.672945,1.363469,1.363469,0,False,True,1.0,002.log,two_core_24_pms.csv
24-pms-60s,3,CircuitDebuggingProblems-spi-debug.dimacs_old.wcnf,circuitdebuggingproblems_spi_debug_dimacs_old,1,60.0,60.145873,60.139988,1.144671,1.144671,0,False,True,1.0,003.log,two_core_24_pms.csv
24-pms-60s,4,close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug4_q0.used-as.sat04-723.cnf.wcnf.8_old.wcnf,close_solutions_sat04_industrial_velev_pipe_sat_1_1_12pipe_bug4_q0_used_as_sat04_723_cnf_wcnf_8_old,1,60.0,60.166095,60.147711,3.367353,3.367353,0,False,True,86.0,004.log,two_core_24_pms.csv
24-pms-60s,5,close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0.used-as.sat04-725.cnf.wcnf.3_old.wcnf,close_solutions_sat04_industrial_velev_pipe_sat_1_1_12pipe_bug6_q0_used_as_sat04_725_cnf_wcnf_3_old,1,60.0,60.180795,60.160232,3.348289,3.348289,0,False,True,181.0,005.log,two_core_24_pms.csv
24-pms-60s,6,close_solutions-SAT07__industrial__vliw_sat_4.0__9vliw_m_9stages_iq3_C1_bug6.cnf.wcnf.4_old.wcnf,close_solutions_sat07_industrial_vliw_sat_4_0_9vliw_m_9stages_iq3_c1_bug6_cnf_wcnf_4_old,1,60.0,65.558751,65.513819,,,0,False,False,,006.log,two_core_24_pms.csv
24-pms-60s,7,close_solutions-SAT11__application__fuhs__AProVE11__AProVE11-16.cnf.wcnf.1_old.wcnf,close_solutions_sat11_application_fuhs_aprove11_aprove11_16_cnf_wcnf_1_old,1,60.0,60.026948,60.020052,52.162125,52.162125,0,False,True,263.0,007.log,two_core_24_pms.csv
24-pms-60s,8,close_solutions-SAT_RACE06__velev-pipe-sat-1.0-b9.cnf.wcnf.8_old.wcnf,close_solutions_sat_race06_velev_pipe_sat_1_0_b9_cnf_wcnf_8_old,1,60.0,60.311799,60.277743,7.653354,7.653354,0,False,True,79.0,008.log,two_core_24_pms.csv
24-pms-60s,9,decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_australian_credit_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,61.901815,61.859267,9.76481,9.76481,0,False,True,73.0,009.log,two_core_24_pms.csv
24-pms-60s,10,decision-tree-australian-credit-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree_old.wcnf,decision_tree_australian_credit_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,1,60.0,60.151605,60.138005,2.830515,2.830515,0,False,True,73.0,010.log,two_core_24_pms.csv
24-pms-60s,11,decision-tree-car-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree_old.wcnf,decision_tree_car_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,1,60.0,60.018303,60.012625,8.407285,8.407285,0,False,True,193.0,011.log,two_core_24_pms.csv
24-pms-60s,12,decision-tree-hypothyroid-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_hypothyroid_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,60.515442,60.480977,16.603586,16.603586,0,False,True,102.0,012.log,two_core_24_pms.csv
24-pms-60s,13,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,60.414866,60.383773,37.935084,37.935084,0,False,True,811.0,013.log,two_core_24_pms.csv
24-pms-60s,14,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree_old.wcnf,decision_tree_kr_vs_kp_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,1,60.0,60.064007,60.055883,35.152391,35.152391,0,False,True,811.0,014.log,two_core_24_pms.csv
24-pms-60s,15,decision-tree-mushroom-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_mushroom_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,65.624001,65.573569,,,0,False,False,,015.log,two_core_24_pms.csv
24-pms-60s,16,decision-tree-soybean-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_soybean_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,60.229985,60.211755,35.662682,35.662682,0,False,True,65.0,016.log,two_core_24_pms.csv
24-pms-60s,17,decision-tree-soybean-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree_old.wcnf,decision_tree_soybean_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,1,60.0,60.022828,60.018027,3.552783,3.552783,0,False,True,55.0,017.log,two_core_24_pms.csv
24-pms-60s,18,decision-tree-soybean-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree_old.wcnf,decision_tree_soybean_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,1,60.0,60.024254,60.018544,32.496992,32.496992,0,False,True,64.0,018.log,two_core_24_pms.csv
24-pms-60s,19,decision-tree-soybean-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree_old.wcnf,decision_tree_soybean_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,1,60.0,60.065668,60.056595,4.620021,4.620021,0,False,True,73.0,019.log,two_core_24_pms.csv
24-pms-60s,20,decision-tree-splice-1-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree_old.wcnf,decision_tree_splice_1_un_formula_0_8_2021_atleast_127_max_6_reduced_incomplete_tree_old,1,60.0,65.224328,65.159865,,,137,False,False,,020.log,two_core_24_pms.csv
24-pms-60s,21,decision-tree-splice-1-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree_old.wcnf,decision_tree_splice_1_un_formula_0_8_2021_atleast_31_max_4_reduced_incomplete_tree_old,1,60.0,60.203935,60.19209,58.628787,58.628787,0,False,True,469.0,021.log,two_core_24_pms.csv
24-pms-60s,22,decision-tree-vote-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree_old.wcnf,decision_tree_vote_un_formula_0_8_2021_atleast_15_max_3_reduced_incomplete_tree_old,1,60.0,60.010664,60.005965,0.086105,0.086105,0,False,True,11.0,022.log,two_core_24_pms.csv
24-pms-60s,23,decision-tree-vote-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree_old.wcnf,decision_tree_vote_un_formula_0_8_2021_atleast_63_max_5_reduced_incomplete_tree_old,1,60.0,60.058761,60.048016,0.738921,0.738921,0,False,True,11.0,023.log,two_core_24_pms.csv
24-pms-60s,24,des-cnf.16.p.6_old.wcnf,des_cnf_16_p_6_old,1,60.0,60.027527,60.018624,7.745217,7.745217,0,False,True,25.0,024.log,two_core_24_pms.csv
24-pms-60s,25,des-cnf.17.p.10_old.wcnf,des_cnf_17_p_10_old,1,60.0,60.030719,60.021319,3.335482,3.335482,0,False,True,27.0,025.log,two_core_24_pms.csv
24-pms-60s,26,des-cnf.19.p.10_old.wcnf,des_cnf_19_p_10_old,1,60.0,60.035205,60.025838,9.018598,9.018598,0,False,True,32.0,026.log,two_core_24_pms.csv
24-pms-60s,27,fault-diagnosis-s38584_nan_explicit_15_0_old.wcnf,fault_diagnosis_s38584_nan_explicit_15_0_old,1,60.0,60.053888,60.044932,3.445065,3.445065,0,False,True,280.0,027.log,two_core_24_pms.csv
24-pms-60s,28,fault-diagnosis-s38584_nan_explicit_16_0_old.wcnf,fault_diagnosis_s38584_nan_explicit_16_0_old,1,60.0,60.05774,60.050257,2.563672,2.563672,0,False,True,281.0,028.log,two_core_24_pms.csv
24-pms-60s,29,fault-diagnosis-s38584_nan_explicit_18_0_old.wcnf,fault_diagnosis_s38584_nan_explicit_18_0_old,1,60.0,60.055501,60.047213,34.464981,34.464981,0,False,True,218.0,029.log,two_core_24_pms.csv
24-pms-60s,30,fault-diagnosis-s38584_nan_explicit_27_0_old.wcnf,fault_diagnosis_s38584_nan_explicit_27_0_old,1,60.0,60.047387,60.039588,12.457591,12.457591,0,False,True,280.0,030.log,two_core_24_pms.csv
24-pms-60s,31,fault-diagnosis-s38584_nan_explicit_33_0_old.wcnf,fault_diagnosis_s38584_nan_explicit_33_0_old,1,60.0,60.062473,60.054652,29.862585,29.862585,0,False,True,266.0,031.log,two_core_24_pms.csv
24-pms-60s,32,frb-frb40-19-2.partial_old.wcnf,frb_frb40_19_2_partial_old,1,60.0,60.014595,60.010246,12.630593,12.630593,0,False,True,720.0,032.log,two_core_24_pms.csv
24-pms-60s,33,frb-frb40-19-4.partial_old.wcnf,frb_frb40_19_4_partial_old,1,60.0,60.011891,60.007399,3.048104,3.048104,0,False,True,721.0,033.log,two_core_24_pms.csv
24-pms-60s,34,gen-hyper-tw-GenHyperTW_2bitcomp_5_old.wcnf,gen_hyper_tw_genhypertw_2bitcomp_5_old,1,60.0,60.164858,60.151138,37.445078,37.445078,0,False,True,16.0,034.log,two_core_24_pms.csv
24-pms-60s,35,gen-hyper-tw-GenHyperTW_aim-50-1_6-yes1-3_old.wcnf,gen_hyper_tw_genhypertw_aim_50_1_6_yes1_3_old,1,60.0,60.043577,60.036318,24.745891,24.745891,0,False,True,11.0,035.log,two_core_24_pms.csv
24-pms-60s,36,gen-hyper-tw-GenHyperTW_atv_partial_system_old.wcnf,gen_hyper_tw_genhypertw_atv_partial_system_old,1,60.0,60.125918,60.113544,42.504585,42.504585,0,False,True,8.0,036.log,two_core_24_pms.csv
24-pms-60s,37,gen-hyper-tw-GenHyperTW_b01_old.wcnf,gen_hyper_tw_genhypertw_b01_old,1,60.0,60.023188,60.017883,8.495018,8.495018,0,False,True,6.0,037.log,two_core_24_pms.csv
24-pms-60s,38,gen-hyper-tw-GenHyperTW_b06_old.wcnf,gen_hyper_tw_genhypertw_b06_old,1,60.0,60.021393,60.016021,5.791463,5.791463,0,False,True,5.0,038.log,two_core_24_pms.csv
24-pms-60s,39,gen-hyper-tw-GenHyperTW_dubois29_old.wcnf,gen_hyper_tw_genhypertw_dubois29_old,1,60.0,60.096526,60.085319,37.66868,37.66868,0,False,True,5.0,039.log,two_core_24_pms.csv
24-pms-60s,40,gen-hyper-tw-GenHyperTW_flat30-1_old.wcnf,gen_hyper_tw_genhypertw_flat30_1_old,1,60.0,60.150772,60.136172,30.76779,30.76779,0,False,True,22.0,040.log,two_core_24_pms.csv
24-pms-60s,41,gen-hyper-tw-GenHyperTW_flat30-99_old.wcnf,gen_hyper_tw_genhypertw_flat30_99_old,1,60.0,60.343044,60.327895,43.111481,43.111481,0,False,True,22.0,041.log,two_core_24_pms.csv
24-pms-60s,42,gen-hyper-tw-GenHyperTW_grid3d_5_old.wcnf,gen_hyper_tw_genhypertw_grid3d_5_old,1,60.0,60.027121,60.020499,1.259517,1.259517,0,False,True,12.0,042.log,two_core_24_pms.csv
24-pms-60s,43,gen-hyper-tw-GenHyperTW_grid4d_3_old.wcnf,gen_hyper_tw_genhypertw_grid4d_3_old,1,60.0,60.013073,60.008346,27.622489,27.622489,0,False,True,7.0,043.log,two_core_24_pms.csv
24-pms-60s,44,gen-hyper-tw-GenHyperTW_hole8_old.wcnf,gen_hyper_tw_genhypertw_hole8_old,1,60.0,60.116526,60.102731,29.056189,29.056189,0,False,True,9.0,044.log,two_core_24_pms.csv
24-pms-60s,45,gen-hyper-tw-GenHyperTW_par8-2-c_old.wcnf,gen_hyper_tw_genhypertw_par8_2_c_old,1,60.0,60.104133,60.092357,1.502923,1.502923,0,False,True,8.0,045.log,two_core_24_pms.csv
24-pms-60s,46,gen-hyper-tw-GenHyperTW_uf20-099_old.wcnf,gen_hyper_tw_genhypertw_uf20_099_old,1,60.0,60.014826,60.010079,0.056045,0.056045,0,False,True,6.0,046.log,two_core_24_pms.csv
24-pms-60s,47,HaplotypeAssembly-splitedReads_0.matrix_old.wcnf,haplotypeassembly_splitedreads_0_matrix_old,1,60.0,60.008441,60.004204,23.254293,23.254293,0,False,True,1535.0,047.log,two_core_24_pms.csv
24-pms-60s,48,hs-timetabling-GreeceWesternGreeceUniversityInstance4.xml_old.wcnf,hs_timetabling_greecewesterngreeceuniversityinstance4_xml_old,1,60.0,60.034286,60.027716,41.623183,41.623183,0,False,True,156.0,048.log,two_core_24_pms.csv
24-pms-60s,49,inconsistency-measurement-im-contension-A-2-grd_1697_5_7.tgf.pl_old.wcnf,inconsistency_measurement_im_contension_a_2_grd_1697_5_7_tgf_pl_old,1,60.0,60.038474,60.033672,42.648883,42.648883,0,False,True,286.0,049.log,two_core_24_pms.csv
24-pms-60s,50,inconsistency-measurement-im-contension-A-2-grd_1948_5_1.tgf.pl_old.wcnf,inconsistency_measurement_im_contension_a_2_grd_1948_5_1_tgf_pl_old,1,60.0,60.049882,60.043509,13.601191,13.601191,0,False,True,344.0,050.log,two_core_24_pms.csv
24-pms-60s,51,inconsistency-measurement-im-contension-A-2-grd_3018_3_7.tgf.pl_old.wcnf,inconsistency_measurement_im_contension_a_2_grd_3018_3_7_tgf_pl_old,1,60.0,60.038922,60.031695,46.283285,46.283285,0,False,True,557.0,051.log,two_core_24_pms.csv
24-pms-60s,52,inconsistency-measurement-im-contension-A-2-grd_5178_1_1.tgf.pl_old.wcnf,inconsistency_measurement_im_contension_a_2_grd_5178_1_1_tgf_pl_old,1,60.0,60.034728,60.02741,9.363583,9.363583,0,False,True,886.0,052.log,two_core_24_pms.csv
24-pms-60s,53,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl_old.wcnf,inconsistency_measurement_im_contension_c_1_grd_3018_3_7_tgf_pl_old,1,60.0,60.039822,60.030855,28.177284,28.177284,0,False,True,527.0,053.log,two_core_24_pms.csv
24-pms-60s,54,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl_old.wcnf,inconsistency_measurement_im_forgetting_a_2_ws_300_16_90_30_tgf_pl_old,1,60.0,60.014958,60.010625,6.503618,6.503618,0,False,True,47.0,054.log,two_core_24_pms.csv
24-pms-60s,55,inconsistency-measurement-im-forgetting-B-3-stb_339_393.tgf.pl_old.wcnf,inconsistency_measurement_im_forgetting_b_3_stb_339_393_tgf_pl_old,1,60.0,60.010563,60.006537,45.014991,45.014991,0,False,True,68.0,055.log,two_core_24_pms.csv
24-pms-60s,56,inconsistency-measurement-im-forgetting-B-3-stb_696_412.tgf.pl_old.wcnf,inconsistency_measurement_im_forgetting_b_3_stb_696_412_tgf_pl_old,1,60.0,60.018433,60.011871,18.145187,18.145187,0,False,True,94.0,056.log,two_core_24_pms.csv
24-pms-60s,57,inconsistency-measurement-im-forgetting-T-2-stb_265_466.tgf.pl_old.wcnf,inconsistency_measurement_im_forgetting_t_2_stb_265_466_tgf_pl_old,1,60.0,60.010969,60.003302,38.578281,38.578281,0,False,True,45.0,057.log,two_core_24_pms.csv
24-pms-60s,58,inconsistency-measurement-im-hit-A-2-WS_300_16_90_30.tgf.pl_old.wcnf,inconsistency_measurement_im_hit_a_2_ws_300_16_90_30_tgf_pl_old,1,60.0,60.008285,60.00401,1.443244,1.443244,0,False,True,34.0,058.log,two_core_24_pms.csv
24-pms-60s,59,inconsistency-measurement-im-hit-C-2-stb_304_352.tgf.pl_old.wcnf,inconsistency_measurement_im_hit_c_2_stb_304_352_tgf_pl_old,1,60.0,60.0082,60.004225,27.303387,27.303387,0,False,True,42.0,059.log,two_core_24_pms.csv
24-pms-60s,60,inconsistency-measurement-im-sum-A-2-stb_547_485.tgf.pl_old.wcnf,inconsistency_measurement_im_sum_a_2_stb_547_485_tgf_pl_old,1,60.0,60.014032,60.009795,36.028778,36.028778,0,False,True,81.0,060.log,two_core_24_pms.csv
24-pms-60s,61,inconsistency-measurement-im-sum-B-3-stb_390_450.tgf.pl_old.wcnf,inconsistency_measurement_im_sum_b_3_stb_390_450_tgf_pl_old,1,60.0,60.013168,60.009083,38.218289,38.218289,0,False,True,60.0,061.log,two_core_24_pms.csv
24-pms-60s,62,inconsistency-measurement-im-sum-B-3-stb_428_430.tgf.pl_old.wcnf,inconsistency_measurement_im_sum_b_3_stb_428_430_tgf_pl_old,1,60.0,60.016354,60.011994,3.611168,3.611168,0,False,True,67.0,062.log,two_core_24_pms.csv
24-pms-60s,63,inconsistency-measurement-im-sum-T-1-grd_2130_2_7.tgf.pl_old.wcnf,inconsistency_measurement_im_sum_t_1_grd_2130_2_7_tgf_pl_old,1,60.0,60.023117,60.017484,5.886073,5.886073,0,False,True,444.0,063.log,two_core_24_pms.csv
24-pms-60s,64,judgment-aggregation-ja-maxham-preflib-00049-00000003_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000003_old,1,60.0,60.017588,60.013034,43.694583,43.694583,0,False,True,42.0,064.log,two_core_24_pms.csv
24-pms-60s,65,judgment-aggregation-ja-maxham-preflib-00049-00000092_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000092_old,1,60.0,60.012952,60.008434,37.551483,37.551483,0,False,True,48.0,065.log,two_core_24_pms.csv
24-pms-60s,66,judgment-aggregation-ja-maxham-preflib-00049-00000106_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000106_old,1,60.0,60.016126,60.011221,3.073036,3.073036,0,False,True,45.0,066.log,two_core_24_pms.csv
24-pms-60s,67,judgment-aggregation-ja-maxham-preflib-00049-00000272_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000272_old,1,60.0,60.013907,60.008663,57.136283,57.136283,0,False,True,60.0,067.log,two_core_24_pms.csv
24-pms-60s,68,judgment-aggregation-ja-maxham-preflib-00049-00000291_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000291_old,1,60.0,60.014536,60.009482,0.126978,0.126978,0,False,True,57.0,068.log,two_core_24_pms.csv
24-pms-60s,69,judgment-aggregation-ja-maxham-preflib-00049-00000304_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000304_old,1,60.0,60.02089,60.0154,0.120254,0.120254,0,False,True,59.0,069.log,two_core_24_pms.csv
24-pms-60s,70,judgment-aggregation-ja-maxham-preflib-00049-00000338_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000338_old,1,60.0,60.083949,60.078881,0.464399,0.464399,0,False,True,53.0,070.log,two_core_24_pms.csv
24-pms-60s,71,judgment-aggregation-ja-maxham-preflib-00049-00000511_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000511_old,1,60.0,60.014764,60.009569,1.111546,1.111546,0,False,True,49.0,071.log,two_core_24_pms.csv
24-pms-60s,72,judgment-aggregation-ja-maxham-preflib-00049-00000512_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000512_old,1,60.0,60.021679,60.016401,24.528382,24.528382,0,False,True,58.0,072.log,two_core_24_pms.csv
24-pms-60s,73,judgment-aggregation-ja-maxham-preflib-00049-00000516_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000516_old,1,60.0,60.020795,60.016221,6.258416,6.258416,0,False,True,57.0,073.log,two_core_24_pms.csv
24-pms-60s,74,judgment-aggregation-ja-maxham-preflib-00049-00000562_old.wcnf,judgment_aggregation_ja_maxham_preflib_00049_00000562_old,1,60.0,60.015955,60.011359,13.944386,13.944386,0,False,True,44.0,074.log,two_core_24_pms.csv
24-pms-60s,75,judgment-aggregation-ja-slater-preflib-00043-00000180_old.wcnf,judgment_aggregation_ja_slater_preflib_00043_00000180_old,1,60.0,60.058795,60.04854,24.443191,24.443191,0,False,True,306.0,075.log,two_core_24_pms.csv
