Index,Mode,Set,Instance,Seed,CutoffSeconds,SolverSHA256,ExternalSeconds,FirstFeasibleTimeSeconds,PaperTableTimeSeconds,SolverExitCode,VerifierExitCode,EarlyExit,HasVerifiedSolution,BestCost,Log
11,"Y00","23_old_wpms_160","causal-discovery_wt-causal_alarm_9_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.062561,4.31146,44.0093,0,0,False,True,31083142,"011.log"
12,"Y00","23_old_wpms_160","causal-discovery_wt-causal_carpo_8_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.027562,0.287712,1.68911,0,0,False,True,2807752,"012.log"
13,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Link_10_10000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.098236,6.73581,53.165,0,0,False,True,132453527,"013.log"
14,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Link_10_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.156508,38.4752,46.6359,0,0,False,True,28490847,"014.log"
15,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Link_9_100_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.041065,0.705168,20.7679,0,0,False,True,2083825,"015.log"
16,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Mushroom_7_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.009242,0.21574,3.6906,0,0,False,True,263844,"016.log"
17,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Pigs_6_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.025304,0.237295,41.3156,0,0,False,True,20157909,"017.log"
18,"Y00","23_old_wpms_160","causal-discovery_wt-causal_Water_10_1000_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.098258,1.87774,1.87774,0,0,False,True,45193159,"018.log"
19,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.029208,0.255895,58.2705,0,0,False,True,6971412,"019.log"
20,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.500885,3.78277,46.6397,0,0,False,True,19777685,"020.log"
21,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.011019,0.0963399,56.9665,0,0,False,True,13795036,"021.log"
22,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.011470,0.116162,8.86975,0,0,False,True,16116883,"022.log"
23,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.032921,0.298773,15.3906,0,0,False,True,38375977,"023.log"
24,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.175984,1.69857,31.456,0,0,False,True,15466586,"024.log"
25,"Y00","23_old_wpms_160","correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280_old.wcnf",1,60,"fecf20cdf3f06b73172dace756c4441762f6999b0c43505981a0c56f3c38a67c",60.321663,6.56521,52.8674,0,0,False,True,19709283,"025.log"
